Name,Description,datetime,temp,DATE,YEAR,WEEK,TIME
SAO JOAO DO TAUAPE,,2011111112,29.102826479195755,2011-11-11,2011,45,315
SAO JOAO DO TAUAPE,,2011111212,28.2424955389842,2011-11-12,2011,46,316
SAO JOAO DO TAUAPE,,2011111312,28.0221954157102,2011-11-13,2011,46,317
SAO JOAO DO TAUAPE,,2011111412,27.230836944000316,2011-11-14,2011,46,318
SAO JOAO DO TAUAPE,,2011111512,27.59086012761759,2011-11-15,2011,46,319
SAO JOAO DO TAUAPE,,2011111612,28.379317450720237,2011-11-16,2011,46,320
SAO JOAO DO TAUAPE,,2011111712,28.642198948713713,2011-11-17,2011,46,321
SAO JOAO DO TAUAPE,,2011111812,28.69722718681271,2011-11-18,2011,46,322
SAO JOAO DO TAUAPE,,2011111912,28.685435421505815,2011-11-19,2011,47,323
SAO JOAO DO TAUAPE,,2011112012,28.24277629530104,2011-11-20,2011,47,324
SAO JOAO DO TAUAPE,,2011112112,28.042877797716812,2011-11-21,2011,47,325
SAO JOAO DO TAUAPE,,2011112212,27.644671755010336,2011-11-22,2011,47,326
SAO JOAO DO TAUAPE,,2011112312,28.648562758561923,2011-11-23,2011,47,327
SAO JOAO DO TAUAPE,,2011112412,28.572197040383685,2011-11-24,2011,47,328
SAO JOAO DO TAUAPE,,2011112512,28.299769827617865,2011-11-25,2011,47,329
SAO JOAO DO TAUAPE,,2011112612,28.324102041743345,2011-11-26,2011,48,330
SAO JOAO DO TAUAPE,,2011112712,27.27444775854815,2011-11-27,2011,48,331
SAO JOAO DO TAUAPE,,2011112812,27.851869916832243,2011-11-28,2011,48,332
SAO JOAO DO TAUAPE,,2011112912,27.895480731380076,2011-11-29,2011,48,333
SAO JOAO DO TAUAPE,,2011113012,27.778498932700188,2011-11-30,2011,48,334
SAO JOAO DO TAUAPE,,2011120112,27.506446061690212,2011-12-01,2011,48,335
SAO JOAO DO TAUAPE,,2011120212,28.08031197329433,2011-12-02,2011,48,336
SAO JOAO DO TAUAPE,,2011120312,28.375854789479263,2011-12-03,2011,49,337
SAO JOAO DO TAUAPE,,2011120412,27.936096811881782,2011-12-04,2011,49,338
SAO JOAO DO TAUAPE,,2011120512,28.436685324792847,2011-12-05,2011,49,339
SAO JOAO DO TAUAPE,,2011120612,27.658896741729848,2011-12-06,2011,49,340
SAO JOAO DO TAUAPE,,2011120712,28.189245424225078,2011-12-07,2011,49,341
SAO JOAO DO TAUAPE,,2011120812,28.214607078178915,2011-12-08,2011,49,342
SAO JOAO DO TAUAPE,,2011120912,28.292002236185567,2011-12-09,2011,49,343
SAO JOAO DO TAUAPE,,2011121012,28.750945228766568,2011-12-10,2011,50,344
SAO JOAO DO TAUAPE,,2011121112,28.388208067419896,2011-12-11,2011,50,345
SAO JOAO DO TAUAPE,,2011121212,28.53728967165756,2011-12-12,2011,50,346
SAO JOAO DO TAUAPE,,2011121312,27.658428814535114,2011-12-13,2011,50,347
SAO JOAO DO TAUAPE,,2011121412,28.251854082878594,2011-12-14,2011,50,348
SAO JOAO DO TAUAPE,,2011121512,28.15040746706336,2011-12-15,2011,50,349
SAO JOAO DO TAUAPE,,2011121612,27.479587040713284,2011-12-16,2011,50,350
SAO JOAO DO TAUAPE,,2011121712,28.736345900291326,2011-12-17,2011,51,351
SAO JOAO DO TAUAPE,,2011121812,28.46803644683905,2011-12-18,2011,51,352
SAO JOAO DO TAUAPE,,2011121912,28.5925986660734,2011-12-19,2011,51,353
SAO JOAO DO TAUAPE,,2011122012,29.03984347878645,2011-12-20,2011,51,354
SAO JOAO DO TAUAPE,,2011122112,27.720850302310737,2011-12-21,2011,51,355
SAO JOAO DO TAUAPE,,2011122212,27.074549260963977,2011-12-22,2011,51,356
SAO JOAO DO TAUAPE,,2011122312,27.57120718543939,2011-12-23,2011,51,357
SAO JOAO DO TAUAPE,,2011122412,28.295090555670697,2011-12-24,2011,52,358
SAO JOAO DO TAUAPE,,2011122512,27.14314738770986,2011-12-25,2011,52,359
SAO JOAO DO TAUAPE,,2011122612,28.62479205707018,2011-12-26,2011,52,360
SAO JOAO DO TAUAPE,,2011122712,27.54799799658133,2011-12-27,2011,52,361
SAO JOAO DO TAUAPE,,2011122812,28.29321884689182,2011-12-28,2011,52,362
SAO JOAO DO TAUAPE,,2011122912,28.463357174891883,2011-12-29,2011,52,363
SAO JOAO DO TAUAPE,,2011123012,28.516981631406736,2011-12-30,2011,52,364
SAO JOAO DO TAUAPE,,2011123112,28.329342826324137,2011-12-31,2011,53,365
SAO JOAO DO TAUAPE,,2012010112,28.22059654627128,2012-01-01,2012,1,366
SAO JOAO DO TAUAPE,,2012010212,26.741104342006736,2012-01-02,2012,1,367
SAO JOAO DO TAUAPE,,2012010312,27.039829063115747,2012-01-03,2012,1,368
SAO JOAO DO TAUAPE,,2012010412,27.648321587129203,2012-01-04,2012,1,369
SAO JOAO DO TAUAPE,,2012010512,27.73816360851538,2012-01-05,2012,1,370
SAO JOAO DO TAUAPE,,2012010612,27.97278230394778,2012-01-06,2012,1,371
SAO JOAO DO TAUAPE,,2012010712,27.962113563908133,2012-01-07,2012,1,372
SAO JOAO DO TAUAPE,,2012010812,28.46317000401399,2012-01-08,2012,2,373
SAO JOAO DO TAUAPE,,2012010912,25.680687733333116,2012-01-09,2012,2,374
SAO JOAO DO TAUAPE,,2012011012,27.961926393030296,2012-01-10,2012,2,375
SAO JOAO DO TAUAPE,,2012011112,28.110820826390068,2012-01-11,2012,2,376
SAO JOAO DO TAUAPE,,2012011212,28.316895962944614,2012-01-12,2012,2,377
SAO JOAO DO TAUAPE,,2012011312,27.28867274526766,2012-01-13,2012,2,378
SAO JOAO DO TAUAPE,,2012011412,27.453570288686876,2012-01-14,2012,2,379
SAO JOAO DO TAUAPE,,2012011512,28.520069950891866,2012-01-15,2012,3,380
SAO JOAO DO TAUAPE,,2012011612,27.656650691195182,2012-01-16,2012,3,381
SAO JOAO DO TAUAPE,,2012011712,28.28779089143302,2012-01-17,2012,3,382
SAO JOAO DO TAUAPE,,2012011812,27.95350370352537,2012-01-18,2012,3,383
SAO JOAO DO TAUAPE,,2012011912,26.576019627709684,2012-01-19,2012,3,384
SAO JOAO DO TAUAPE,,2012012012,26.062890665980092,2012-01-20,2012,3,385
SAO JOAO DO TAUAPE,,2012012112,26.701798457650284,2012-01-21,2012,3,386
SAO JOAO DO TAUAPE,,2012012212,27.459934098535086,2012-01-22,2012,4,387
SAO JOAO DO TAUAPE,,2012012312,26.257454793544525,2012-01-23,2012,4,388
SAO JOAO DO TAUAPE,,2012012412,26.129991425702883,2012-01-24,2012,4,389
SAO JOAO DO TAUAPE,,2012012512,26.345705862468662,2012-01-25,2012,4,390
SAO JOAO DO TAUAPE,,2012012612,27.784114059036824,2012-01-26,2012,4,391
SAO JOAO DO TAUAPE,,2012012712,27.995804321928006,2012-01-27,2012,4,392
SAO JOAO DO TAUAPE,,2012012812,28.116342367287757,2012-01-28,2012,4,393
SAO JOAO DO TAUAPE,,2012012912,28.4182489933209,2012-01-29,2012,5,394
SAO JOAO DO TAUAPE,,2012013012,27.70241397083879,2012-01-30,2012,5,395
SAO JOAO DO TAUAPE,,2012013112,28.398315294825807,2012-01-31,2012,5,396
SAO JOAO DO TAUAPE,,2012020112,28.21142517325484,2012-02-01,2012,5,397
SAO JOAO DO TAUAPE,,2012020212,28.042316285083132,2012-02-02,2012,5,398
SAO JOAO DO TAUAPE,,2012020312,27.538826623564773,2012-02-03,2012,5,399
SAO JOAO DO TAUAPE,,2012020412,28.43574947040338,2012-02-04,2012,5,400
SAO JOAO DO TAUAPE,,2012020512,28.744581418918415,2012-02-05,2012,6,401
SAO JOAO DO TAUAPE,,2012020612,28.664097941426576,2012-02-06,2012,6,402
SAO JOAO DO TAUAPE,,2012020712,28.7921228219019,2012-02-07,2012,6,403
SAO JOAO DO TAUAPE,,2012020812,28.586796368858927,2012-02-08,2012,6,404
SAO JOAO DO TAUAPE,,2012020912,27.51112533363738,2012-02-09,2012,6,405
SAO JOAO DO TAUAPE,,2012021012,25.665246135907296,2012-02-10,2012,6,406
SAO JOAO DO TAUAPE,,2012021112,26.49263500161061,2012-02-11,2012,6,407
SAO JOAO DO TAUAPE,,2012021212,27.892953924528626,2012-02-12,2012,7,408
SAO JOAO DO TAUAPE,,2012021312,27.980362724502243,2012-02-13,2012,7,409
SAO JOAO DO TAUAPE,,2012021412,26.22713311132668,2012-02-14,2012,7,410
SAO JOAO DO TAUAPE,,2012021512,26.199151065082447,2012-02-15,2012,7,411
SAO JOAO DO TAUAPE,,2012021612,24.629629668553775,2012-02-16,2012,7,412
SAO JOAO DO TAUAPE,,2012021712,23.696114915088174,2012-02-17,2012,7,413
SAO JOAO DO TAUAPE,,2012021812,24.823257941728798,2012-02-18,2012,7,414
SAO JOAO DO TAUAPE,,2012021912,25.60535145498318,2012-02-19,2012,8,415
SAO JOAO DO TAUAPE,,2012022012,25.782415105465134,2012-02-20,2012,8,416
SAO JOAO DO TAUAPE,,2012022112,25.71821549434958,2012-02-21,2012,8,417
SAO JOAO DO TAUAPE,,2012022212,26.971698863564598,2012-02-22,2012,8,418
SAO JOAO DO TAUAPE,,2012022312,26.32333894256101,2012-02-23,2012,8,419
SAO JOAO DO TAUAPE,,2012022412,25.825183651062503,2012-02-24,2012,8,420
SAO JOAO DO TAUAPE,,2012022512,25.927004608633524,2012-02-25,2012,8,421
SAO JOAO DO TAUAPE,,2012022612,26.320063452198042,2012-02-26,2012,9,422
SAO JOAO DO TAUAPE,,2012022712,25.128159301808125,2012-02-27,2012,9,423
SAO JOAO DO TAUAPE,,2012022812,25.57203503871915,2012-02-28,2012,9,424
SAO JOAO DO TAUAPE,,2012022912,25.37728374027688,2012-02-29,2012,9,425
SAO JOAO DO TAUAPE,,2012030112,26.85200308715531,2012-03-01,2012,9,426
SAO JOAO DO TAUAPE,,2012030212,27.054521977029935,2012-03-02,2012,9,427
SAO JOAO DO TAUAPE,,2012030312,26.729499747577734,2012-03-03,2012,9,428
SAO JOAO DO TAUAPE,,2012030412,26.202239384567633,2012-03-04,2012,10,429
SAO JOAO DO TAUAPE,,2012030512,26.12119439444217,2012-03-05,2012,10,430
SAO JOAO DO TAUAPE,,2012030612,27.191531059643864,2012-03-06,2012,10,431
SAO JOAO DO TAUAPE,,2012030712,27.59132805481238,2012-03-07,2012,10,432
SAO JOAO DO TAUAPE,,2012030812,26.70217279940607,2012-03-08,2012,10,433
SAO JOAO DO TAUAPE,,2012030912,26.271399023947197,2012-03-09,2012,10,434
SAO JOAO DO TAUAPE,,2012031012,25.379904132567276,2012-03-10,2012,10,435
SAO JOAO DO TAUAPE,,2012031112,25.78615852302289,2012-03-11,2012,11,436
SAO JOAO DO TAUAPE,,2012031212,25.537782768065654,2012-03-12,2012,11,437
SAO JOAO DO TAUAPE,,2012031312,26.17397658200656,2012-03-13,2012,11,438
SAO JOAO DO TAUAPE,,2012031412,26.24051582909567,2012-03-14,2012,11,439
SAO JOAO DO TAUAPE,,2012031512,26.087129294666568,2012-03-15,2012,11,440
SAO JOAO DO TAUAPE,,2012031612,27.27248246433038,2012-03-16,2012,11,441
SAO JOAO DO TAUAPE,,2012031712,27.653468786271105,2012-03-17,2012,11,442
SAO JOAO DO TAUAPE,,2012031812,26.961123708963896,2012-03-18,2012,12,443
SAO JOAO DO TAUAPE,,2012031912,26.569562232422527,2012-03-19,2012,12,444
SAO JOAO DO TAUAPE,,2012032012,25.73215972475225,2012-03-20,2012,12,445
SAO JOAO DO TAUAPE,,2012032112,27.79768394768371,2012-03-21,2012,12,446
SAO JOAO DO TAUAPE,,2012032212,26.465588809755786,2012-03-22,2012,12,447
SAO JOAO DO TAUAPE,,2012032312,26.245663028237573,2012-03-23,2012,12,448
SAO JOAO DO TAUAPE,,2012032412,25.78803023180177,2012-03-24,2012,12,449
SAO JOAO DO TAUAPE,,2012032512,26.501151276554538,2012-03-25,2012,13,450
SAO JOAO DO TAUAPE,,2012032612,26.64480492533346,2012-03-25,2012,13,451
SAO JOAO DO TAUAPE,,2012032712,26.055123074547737,2012-03-26,2012,13,452
SAO JOAO DO TAUAPE,,2012032812,26.611020581874698,2012-03-27,2012,13,453
SAO JOAO DO TAUAPE,,2012032912,26.12025854005276,2012-03-28,2012,13,454
SAO JOAO DO TAUAPE,,2012033012,27.026165589029972,2012-03-29,2012,13,455
SAO JOAO DO TAUAPE,,2012033112,27.677801000396528,2012-03-30,2012,13,456
SAO JOAO DO TAUAPE,,2012040112,27.554361806429483,2012-03-31,2012,13,457
SAO JOAO DO TAUAPE,,2012040212,27.158027472501942,2012-04-01,2012,14,458
SAO JOAO DO TAUAPE,,2012040312,27.766800752832182,2012-04-02,2012,14,459
SAO JOAO DO TAUAPE,,2012040412,27.207627755142198,2012-04-03,2012,14,460
SAO JOAO DO TAUAPE,,2012040512,26.90450451840286,2012-04-04,2012,14,461
SAO JOAO DO TAUAPE,,2012040612,28.24324422249572,2012-04-05,2012,14,462
SAO JOAO DO TAUAPE,,2012040712,26.679057195986957,2012-04-06,2012,14,463
SAO JOAO DO TAUAPE,,2012040812,27.05583217317519,2012-04-07,2012,14,464
SAO JOAO DO TAUAPE,,2012040912,27.520951804726508,2012-04-08,2012,15,465
SAO JOAO DO TAUAPE,,2012041012,27.835398879578065,2012-04-09,2012,15,466
SAO JOAO DO TAUAPE,,2012041112,27.413141379063063,2012-04-10,2012,15,467
SAO JOAO DO TAUAPE,,2012041212,27.087744807855074,2012-04-11,2012,15,468
SAO JOAO DO TAUAPE,,2012041312,27.7216925712612,2012-04-12,2012,15,469
SAO JOAO DO TAUAPE,,2012041412,27.873020226033532,2012-04-13,2012,15,470
SAO JOAO DO TAUAPE,,2012041512,27.251987253201605,2012-04-14,2012,15,471
SAO JOAO DO TAUAPE,,2012041612,26.473169230310305,2012-04-15,2012,16,472
SAO JOAO DO TAUAPE,,2012041712,26.381549085584197,2012-04-16,2012,16,473
SAO JOAO DO TAUAPE,,2012041812,26.077489994455334,2012-04-17,2012,16,474
SAO JOAO DO TAUAPE,,2012041912,26.413180963947184,2012-04-18,2012,16,475
SAO JOAO DO TAUAPE,,2012042012,26.103881088237586,2012-04-19,2012,16,476
SAO JOAO DO TAUAPE,,2012042112,26.73183938355129,2012-04-20,2012,16,477
SAO JOAO DO TAUAPE,,2012042212,26.911336255445747,2012-04-21,2012,16,478
SAO JOAO DO TAUAPE,,2012042312,26.95485348455469,2012-04-22,2012,17,479
SAO JOAO DO TAUAPE,,2012042412,27.599750744317248,2012-04-23,2012,17,480
SAO JOAO DO TAUAPE,,2012042512,26.70348299555127,2012-04-24,2012,17,481
SAO JOAO DO TAUAPE,,2012042612,26.53016276262713,2012-04-25,2012,17,482
SAO JOAO DO TAUAPE,,2012042712,27.192747670350172,2012-04-26,2012,17,483
SAO JOAO DO TAUAPE,,2012042812,27.413983648013584,2012-04-27,2012,17,484
SAO JOAO DO TAUAPE,,2012042912,27.774661929703484,2012-04-28,2012,17,485
SAO JOAO DO TAUAPE,,2012043012,27.787389549399904,2012-04-29,2012,18,486
SAO JOAO DO TAUAPE,,2012050112,27.893141095406463,2012-04-30,2012,18,487
SAO JOAO DO TAUAPE,,2012050212,28.0996841591558,2012-05-01,2012,18,488
SAO JOAO DO TAUAPE,,2012050312,27.4806164805417,2012-05-02,2012,18,489
SAO JOAO DO TAUAPE,,2012050412,27.785330669743075,2012-05-03,2012,18,490
SAO JOAO DO TAUAPE,,2012050512,27.722441254772775,2012-05-04,2012,18,491
SAO JOAO DO TAUAPE,,2012050612,28.30454268500398,2012-05-05,2012,18,492
SAO JOAO DO TAUAPE,,2012050712,28.23800343791487,2012-05-06,2012,19,493
SAO JOAO DO TAUAPE,,2012050812,28.56414869263449,2012-05-07,2012,19,494
SAO JOAO DO TAUAPE,,2012050912,28.427326780898454,2012-05-08,2012,19,495
SAO JOAO DO TAUAPE,,2012051012,27.692493914310717,2012-05-09,2012,19,496
SAO JOAO DO TAUAPE,,2012051112,27.495964492528515,2012-05-10,2012,19,497
SAO JOAO DO TAUAPE,,2012051212,26.901509784356676,2012-05-11,2012,19,498
SAO JOAO DO TAUAPE,,2012051312,27.834369439749707,2012-05-12,2012,19,499
SAO JOAO DO TAUAPE,,2012051412,27.412392695551546,2012-05-13,2012,20,500
SAO JOAO DO TAUAPE,,2012051512,27.642238533597833,2012-05-14,2012,20,501
SAO JOAO DO TAUAPE,,2012051612,28.392138655855547,2012-05-15,2012,20,502
SAO JOAO DO TAUAPE,,2012051712,27.29335201721483,2012-05-16,2012,20,503
SAO JOAO DO TAUAPE,,2012051812,27.878073839736544,2012-05-17,2012,20,504
SAO JOAO DO TAUAPE,,2012051912,27.095418813848482,2012-05-18,2012,20,505
SAO JOAO DO TAUAPE,,2012052012,27.297937703723107,2012-05-19,2012,20,506
SAO JOAO DO TAUAPE,,2012052112,27.810037225624285,2012-05-20,2012,21,507
SAO JOAO DO TAUAPE,,2012052212,28.458209975749924,2012-05-21,2012,21,508
SAO JOAO DO TAUAPE,,2012052312,26.01048282017149,2012-05-22,2012,21,509
SAO JOAO DO TAUAPE,,2012052412,25.60319898988746,2012-05-23,2012,21,510
SAO JOAO DO TAUAPE,,2012052512,26.53746242686475,2012-05-24,2012,21,511
SAO JOAO DO TAUAPE,,2012052612,27.07202245411247,2012-05-25,2012,21,512
SAO JOAO DO TAUAPE,,2012052712,26.240047901900937,2012-05-26,2012,21,513
SAO JOAO DO TAUAPE,,2012052812,26.846013619062887,2012-05-27,2012,22,514
SAO JOAO DO TAUAPE,,2012052912,26.98143174921472,2012-05-28,2012,22,515
SAO JOAO DO TAUAPE,,2012053012,26.50302298533336,2012-05-29,2012,22,516
SAO JOAO DO TAUAPE,,2012053112,26.955321411749424,2012-05-30,2012,22,517
SAO JOAO DO TAUAPE,,2012060112,27.24375173457463,2012-05-31,2012,22,518
SAO JOAO DO TAUAPE,,2012060212,26.537088085108962,2012-06-01,2012,22,519
SAO JOAO DO TAUAPE,,2012060312,26.716772127881313,2012-06-02,2012,22,520
SAO JOAO DO TAUAPE,,2012060412,26.329234825214485,2012-06-03,2012,23,521
SAO JOAO DO TAUAPE,,2012060512,27.228403722587814,2012-06-04,2012,23,522
SAO JOAO DO TAUAPE,,2012060612,27.81284478879263,2012-06-05,2012,23,523
SAO JOAO DO TAUAPE,,2012060712,26.79220199167014,2012-06-06,2012,23,524
SAO JOAO DO TAUAPE,,2012060812,27.085966684515142,2012-06-07,2012,23,525
SAO JOAO DO TAUAPE,,2012060912,27.474627012449275,2012-06-08,2012,23,526
SAO JOAO DO TAUAPE,,2012061012,27.586835953743048,2012-06-09,2012,23,527
SAO JOAO DO TAUAPE,,2012061112,27.87507910569036,2012-06-10,2012,24,528
SAO JOAO DO TAUAPE,,2012061212,25.425105899577204,2012-06-11,2012,24,529
SAO JOAO DO TAUAPE,,2012061312,26.41355530570297,2012-06-12,2012,24,530
SAO JOAO DO TAUAPE,,2012061412,27.743685149413068,2012-06-13,2012,24,531
SAO JOAO DO TAUAPE,,2012061512,27.47911911351855,2012-06-14,2012,24,532
SAO JOAO DO TAUAPE,,2012061612,27.88612218748574,2012-06-15,2012,24,533
SAO JOAO DO TAUAPE,,2012061712,26.411028498851465,2012-06-16,2012,24,534
SAO JOAO DO TAUAPE,,2012061812,26.888594993782363,2012-06-17,2012,25,535
SAO JOAO DO TAUAPE,,2012061912,26.868380538970484,2012-06-18,2012,25,536
SAO JOAO DO TAUAPE,,2012062012,26.889811604488614,2012-06-19,2012,25,537
SAO JOAO DO TAUAPE,,2012062112,27.60976438628427,2012-06-20,2012,25,538
SAO JOAO DO TAUAPE,,2012062212,26.10200937945865,2012-06-21,2012,25,539
SAO JOAO DO TAUAPE,,2012062312,25.728884234389227,2012-06-22,2012,25,540
SAO JOAO DO TAUAPE,,2012062412,26.36348709586798,2012-06-23,2012,25,541
SAO JOAO DO TAUAPE,,2012062512,27.020550462693336,2012-06-24,2012,26,542
SAO JOAO DO TAUAPE,,2012062612,27.029160323076212,2012-06-25,2012,26,543
SAO JOAO DO TAUAPE,,2012062712,26.609429629412602,2012-06-26,2012,26,544
SAO JOAO DO TAUAPE,,2012062812,26.50302298533336,2012-06-27,2012,26,545
SAO JOAO DO TAUAPE,,2012062912,25.376347885887412,2012-06-28,2012,26,546
SAO JOAO DO TAUAPE,,2012063012,26.853406868739455,2012-06-29,2012,26,547
SAO JOAO DO TAUAPE,,2012070112,26.76936714456781,2012-06-30,2012,26,548
SAO JOAO DO TAUAPE,,2012070212,25.630525938059122,2012-07-01,2012,27,549
SAO JOAO DO TAUAPE,,2012070312,26.361521801650156,2012-07-02,2012,27,550
SAO JOAO DO TAUAPE,,2012070412,25.998784640303484,2012-07-03,2012,27,551
SAO JOAO DO TAUAPE,,2012070512,26.36077311813858,2012-07-04,2012,27,552
SAO JOAO DO TAUAPE,,2012070612,26.55365270780203,2012-07-05,2012,27,553
SAO JOAO DO TAUAPE,,2012070712,26.222921766574245,2012-07-06,2012,27,554
SAO JOAO DO TAUAPE,,2012070812,27.64654346378927,2012-07-07,2012,27,555
SAO JOAO DO TAUAPE,,2012070912,27.645233267644016,2012-07-08,2012,28,556
SAO JOAO DO TAUAPE,,2012071012,27.10814643354479,2012-07-09,2012,28,557
SAO JOAO DO TAUAPE,,2012071112,26.2133760518019,2012-07-10,2012,28,558
SAO JOAO DO TAUAPE,,2012071212,26.802964317148678,2012-07-11,2012,28,559
SAO JOAO DO TAUAPE,,2012071312,27.55894749293776,2012-07-12,2012,28,560
SAO JOAO DO TAUAPE,,2012071412,27.381041573505286,2012-07-13,2012,28,561
SAO JOAO DO TAUAPE,,2012071512,26.33054502135974,2012-07-14,2012,28,562
SAO JOAO DO TAUAPE,,2012071612,26.388942335260708,2012-07-15,2012,29,563
SAO JOAO DO TAUAPE,,2012071712,26.667171845241057,2012-07-16,2012,29,564
SAO JOAO DO TAUAPE,,2012071812,26.725194817386296,2012-07-17,2012,29,565
SAO JOAO DO TAUAPE,,2012071912,26.528197468409303,2012-07-18,2012,29,566
SAO JOAO DO TAUAPE,,2012072012,26.64789324481859,2012-07-19,2012,29,567
SAO JOAO DO TAUAPE,,2012072112,26.463342759221177,2012-07-20,2012,29,568
SAO JOAO DO TAUAPE,,2012072212,26.681584002838406,2012-07-21,2012,29,569
SAO JOAO DO TAUAPE,,2012072312,26.195781989280476,2012-07-22,2012,30,570
SAO JOAO DO TAUAPE,,2012072412,26.943342475564577,2012-07-23,2012,30,571
SAO JOAO DO TAUAPE,,2012072512,27.12358803097061,2012-07-24,2012,30,572
SAO JOAO DO TAUAPE,,2012072612,26.75373837626421,2012-07-25,2012,30,573
SAO JOAO DO TAUAPE,,2012072712,27.076795311498586,2012-07-26,2012,30,574
SAO JOAO DO TAUAPE,,2012072812,27.07483001728076,2012-07-27,2012,30,575
SAO JOAO DO TAUAPE,,2012072912,26.12671593533986,2012-07-28,2012,30,576
SAO JOAO DO TAUAPE,,2012073012,25.820785135432175,2012-07-29,2012,31,577
SAO JOAO DO TAUAPE,,2012073112,26.593894446547893,2012-07-30,2012,31,578
SAO JOAO DO TAUAPE,,2012080112,26.705729046085935,2012-07-31,2012,31,579
SAO JOAO DO TAUAPE,,2012080212,26.919291017755995,2012-08-01,2012,31,580
SAO JOAO DO TAUAPE,,2012080312,26.992287660132263,2012-08-02,2012,31,581
SAO JOAO DO TAUAPE,,2012080412,26.761786724013348,2012-08-03,2012,31,582
SAO JOAO DO TAUAPE,,2012080512,26.710969830666784,2012-08-04,2012,31,583
SAO JOAO DO TAUAPE,,2012080612,27.706625315591282,2012-08-05,2012,32,584
SAO JOAO DO TAUAPE,,2012080712,27.32002386731392,2012-08-06,2012,32,585
SAO JOAO DO TAUAPE,,2012080812,27.857859384924666,2012-08-07,2012,32,586
SAO JOAO DO TAUAPE,,2012080912,27.53583188951859,2012-08-08,2012,32,587
SAO JOAO DO TAUAPE,,2012081012,27.373086811195094,2012-08-09,2012,32,588
SAO JOAO DO TAUAPE,,2012081112,27.13790660312901,2012-08-10,2012,32,589
SAO JOAO DO TAUAPE,,2012081212,26.946150038732867,2012-08-11,2012,32,590
SAO JOAO DO TAUAPE,,2012081312,26.53006917718818,2012-08-12,2012,33,591
SAO JOAO DO TAUAPE,,2012081412,26.243978490336588,2012-08-13,2012,33,592
SAO JOAO DO TAUAPE,,2012081512,26.96851695864052,2012-08-14,2012,33,593
SAO JOAO DO TAUAPE,,2012081612,26.98816990081872,2012-08-15,2012,33,594
SAO JOAO DO TAUAPE,,2012081712,27.255637085320473,2012-08-16,2012,33,595
SAO JOAO DO TAUAPE,,2012081812,27.65768013102354,2012-08-17,2012,33,596
SAO JOAO DO TAUAPE,,2012081912,27.252455180396396,2012-08-18,2012,33,597
SAO JOAO DO TAUAPE,,2012082012,26.856120846468798,2012-08-19,2012,34,598
SAO JOAO DO TAUAPE,,2012082112,26.831039948831858,2012-08-20,2012,34,599
SAO JOAO DO TAUAPE,,2012082212,26.858179726125627,2012-08-21,2012,34,600
SAO JOAO DO TAUAPE,,2012082312,26.999306568053044,2012-08-22,2012,34,601
SAO JOAO DO TAUAPE,,2012082412,26.378554351537957,2012-08-23,2012,34,602
SAO JOAO DO TAUAPE,,2012082512,26.43451844402648,2012-08-24,2012,34,603
SAO JOAO DO TAUAPE,,2012082612,27.053492537201578,2012-08-25,2012,34,604
SAO JOAO DO TAUAPE,,2012082712,27.10524528493761,2012-08-26,2012,35,605
SAO JOAO DO TAUAPE,,2012082812,27.5224491717496,2012-08-27,2012,35,606
SAO JOAO DO TAUAPE,,2012082912,28.460456026284646,2012-08-28,2012,35,607
SAO JOAO DO TAUAPE,,2012083012,27.08212968151844,2012-08-29,2012,35,608
SAO JOAO DO TAUAPE,,2012083112,27.333500170521802,2012-08-30,2012,35,609
SAO JOAO DO TAUAPE,,2012090112,27.373367567511934,2012-08-31,2012,35,610
SAO JOAO DO TAUAPE,,2012090212,27.360827118693464,2012-09-01,2012,35,611
SAO JOAO DO TAUAPE,,2012090312,26.84507776467342,2012-09-02,2012,36,612
SAO JOAO DO TAUAPE,,2012090412,27.25516915812574,2012-09-03,2012,36,613
SAO JOAO DO TAUAPE,,2012090512,27.241880025795695,2012-09-04,2012,36,614
SAO JOAO DO TAUAPE,,2012090612,26.39951748986141,2012-09-05,2012,36,615
SAO JOAO DO TAUAPE,,2012090712,26.66773335787468,2012-09-06,2012,36,616
SAO JOAO DO TAUAPE,,2012090812,27.912700452145828,2012-09-07,2012,36,617
SAO JOAO DO TAUAPE,,2012090912,28.535043621122895,2012-09-08,2012,36,618
SAO JOAO DO TAUAPE,,2012091012,28.041661187010504,2012-09-09,2012,37,619
SAO JOAO DO TAUAPE,,2012091112,28.14245270475317,2012-09-10,2012,37,620
SAO JOAO DO TAUAPE,,2012091212,27.286052352977208,2012-09-11,2012,37,621
SAO JOAO DO TAUAPE,,2012091312,27.728149966548358,2012-09-12,2012,37,622
SAO JOAO DO TAUAPE,,2012091412,27.536861329346948,2012-09-13,2012,37,623
SAO JOAO DO TAUAPE,,2012091512,27.40219188270663,2012-09-14,2012,37,624
SAO JOAO DO TAUAPE,,2012091612,28.240717415644212,2012-09-15,2012,37,625
SAO JOAO DO TAUAPE,,2012091712,28.44117742586218,2012-09-16,2012,38,626
SAO JOAO DO TAUAPE,,2012091812,27.78327179008636,2012-09-17,2012,38,627
SAO JOAO DO TAUAPE,,2012091912,28.251854082878594,2012-09-18,2012,38,628
SAO JOAO DO TAUAPE,,2012092012,27.536580573030164,2012-09-19,2012,38,629
SAO JOAO DO TAUAPE,,2012092112,27.940027400317376,2012-09-20,2012,38,630
SAO JOAO DO TAUAPE,,2012092212,27.82969016780254,2012-09-21,2012,38,631
